0.0924976,0.42029,0.39681,0.14715,0.104641,0.00668316,0.750121,0.0534231,0.660454,0.582982,0.00237295,0.24103,0.361111,0.3356,0.436255,0.1581,0.0782187,0.311737,0.570722,0.0671969,0.000698177,0.0463462
0.23318,1,0.0702702,0.131559,0,0.00124561,0.999994,0.0433678,0.796586,0.579867,0,0.237149,1,0.232484,0.482695,0.0699,0.00887249,0.649429,0.507558,0.128992,0.00125963,0.332982
0.154378,1,0.43374,0.366544,0.0367324,0.00334168,0.998498,0.165666,0.563193,0.601095,0.00615777,0.266291,1,0.0860141,0.435053,0.553479,0.00620443,0.628788,0.370023,0.0996186,0.00617039,0.186554
0.0121925,0.42029,0.12323,0.441098,0.00278907,0.00199064,0.999994,0.00660276,0.68555,0.58769,0,0.236284,0.375,0.183358,0.4312,0.284443,0.00489541,0.389857,0.413786,0.0147831,0,0.0617362
0.178666,1,0.415227,0.455983,0.0584278,0.00482083,0.998498,0.246939,0.543351,0.572826,0.00504478,0.260234,1,0.254496,0.419345,0.345104,0.0427001,0.487195,0.495388,0.162291,0.00478623,0.0625465
0.183469,1,0.517139,0.245292,0.0746871,0.00252608,0.750121,0.163666,0.60813,0.58779,0.00149533,0.287687,1,0.219017,0.384335,0.480517,0.00750695,0.348208,0.635966,0.187562,0.00105082,0.043195
0.428033,1,0.383894,0.454898,0.0540972,0.00366893,0.998498,0.577979,0.537748,0.571339,0.0193437,0.380476,1,0.119153,0.42686,0.469254,0.0123435,0.637469,0.552926,0.426338,0.00439681,0.0731842
0.0340299,1,0.799605,0.484648,0,0.0740403,0.998498,0.0185599,0.670815,0.579665,0,0.239997,1,0.154152,0.434121,0.397986,0.00774333,0.330074,0.453227,0.0278845,0.00232485,0.0776902
0.0699621,1,0.139393,0.400363,0.269938,0.00882871,0.998498,0.234278,0,0.585365,0.00604269,0.231768,1,0.112229,0.434303,0.1349,0.236373,0.645011,0.513444,0.111821,0.00385395,0.0504437
0.119504,1,0.537658,0.329703,0.00194987,0.00422684,0.998498,0.12759,0.589097,0.572812,0,0.240255,1,0.187803,0.427473,0.361,0.0346544,0.536394,0.268384,0.103928,0.00563249,0.0836211
0.095749,1,0.632096,0.765976,0.0342093,0.0132358,0.700146,0.0905486,0.703263,0.562899,0.000557365,0.235068,1,0.2937,0.414439,0.605342,0.00437891,0.580879,0.253527,0.0747441,0.00565771,0.040057
0.267808,1,0.240244,0.484273,0.0356452,0.00180171,0.698946,0.209216,0.683882,0.590822,0,0.251963,1,0.24822,0.464887,0.587732,0.00492907,0.583717,0.257493,0.19377,0.00197467,0.0701606
0.159604,1,0.652862,1,0.0242363,0.0316186,0.998498,0.0954192,0.705171,0.686689,0.000935001,0.242897,1,0.24755,0.437559,0.583129,0.00466039,0.362013,0.351177,0.0576267,0.050968,0.15288
0.251256,1,0.26398,0.19985,0.0154842,0.00363916,0.698946,0.218695,0.387153,0.593572,0.00218256,0.239853,1,0.167054,0.462281,0.239955,0.0466955,0.725412,0.47984,0.175983,0.00506265,0.115745
0.331271,1,0.130299,0.133814,0.00622163,0.00525338,0.998498,0.187401,0.687017,0.590012,0.000189244,0.240677,1,0.479656,0.441647,0.191314,0.0105043,0.647464,0.606011,0.215407,0.00127258,0.617402
0.198947,1,0.423347,0.254318,0.140138,0.00807063,0.998498,0.136373,0.580516,0.587311,0,0.241806,1,0.156082,0.427525,0.333512,0.0335149,0.517763,0.0646013,0.102795,0.0137455,0.242008
0.0934024,1,0.81579,0.275019,0.0532273,0.00881364,0.998498,0.0988255,0.697645,0.612213,0.00165328,0.241175,1,0.309625,0.437878,0.616419,0.0148155,0.43452,0.381384,0.0750175,0.0102534,0.090549
0.0695652,1,0.490434,0.912091,0.0345317,0.00630104,0.750121,0.168448,0.645912,0.612989,0.0042066,0.240564,1,0.138876,0.442291,0.626312,0.0123792,0.417183,0.572439,0.0735101,0.00730561,0.0525848
0.470675,1,0.186406,1,0.00812469,0.00074291,0.999994,0.190886,0.729146,0.591427,0,0.228726,1,0.00217844,0.430233,0.205126,0.00909588,0.393893,0.283714,0.291204,0.000740685,0.0445975
0.688616,1,0.136842,0.137854,0.0543665,0.0007109,0.698946,0.404359,0.683187,0.588769,0.0157247,0.236003,1,0.423343,0.462822,0.186449,0.0116539,0.373774,0.560293,0.518039,0.00105416,0.0834048
0.0731806,1,0.49784,0.915158,0.120053,0.0420397,0.750121,0.0510614,0.663026,0.547181,0.0812767,0.236423,1,0.0864168,0.413155,0.380542,0.0126053,0.385673,0.490221,0.0295222,0.00610499,0.0595405
0.857491,1,0.325156,0.0773598,0.0195596,0.00109159,0.998498,0.85272,0.538893,0.582764,0.00101118,0.345058,1,0.298849,0.324088,0.437776,0.0166613,0.499903,0.482951,0.765108,0.000859509,0.0931033
0.292982,1,0.217826,0.78675,0.113999,0.00227529,0.698946,0.181514,0.626801,0.582137,0.00499229,0.255756,1,0.254054,0.464678,0.490003,0.018122,0.454745,0.493528,0.218968,0.00290273,0.0881301
0.103577,1,0.647304,0.269222,0.0284444,0.00619398,0.998498,0.10838,0.664873,0.586366,0.00260188,0.239045,1,0.242152,0.435981,0.449549,0.00920526,0.493585,0.415545,0.0859257,0.00635702,0.133963
0.887533,1,0.15881,0.232393,0,0.00108324,0.750121,0.683847,0.742603,0.592145,0,0.27718,1,0.479808,0.50041,0.109821,0.0184521,0.394243,0.757301,0.73617,0.00142854,0.193726
0.256722,1,0.454833,0.191668,0.0632336,0.00418514,0.698946,0.11732,0.570582,0.594732,0.00671627,0.248001,1,0.323983,0.450116,0.415913,0.00784284,0.395524,0.558631,0.15275,0.00530791,0.0566718
0.103932,1,0.435361,0.105294,0.0203532,0.0184786,0.750121,0.0897652,0.801469,0.553931,0.000309603,0.235471,1,0.0556696,0.430375,0.0404867,1,0,0.557681,0.0746878,0.025088,0.038931
0.252009,1,0.383947,0.644068,0.199084,0.002243,0.998498,0.283049,0.511463,0.578427,0.0166517,0.257651,1,0.0636055,0.40066,0.431904,0.0143352,0.551353,0.470692,0.211417,0.00288202,0.0669419
0.133377,1,0.519652,0.820524,0.260822,0.00625341,0.750121,0.155788,0.58905,0.578564,0.0180194,0.242276,1,0.15904,0.434548,0.449465,0.0272177,0.455383,0.482225,0.099563,0.00792698,0.0878515
0.516241,1,0.586421,1,0.00890937,0.00184718,0.998498,0.369428,0.594843,0.581108,0,0.198792,1,0.120977,0.499459,0.43796,0.00953019,0.439957,0.600493,0.399964,0.00224562,0.0398251
0.465525,1,0.254272,0.512939,0.0173846,0.00244861,0.998498,0.226037,0.366762,0.576491,0.00114069,0.232138,1,0.269556,0.507816,0.222076,0.0155598,0.468124,0.403415,0.311698,0.00194668,0.0572785
0.57184,1,0.186896,0.0346494,0.032046,0.00124442,0.999994,0.646453,0.61566,0.585972,0.00175493,0.312071,1,0.258299,0.383167,0.388325,0.016318,0.429149,0.642596,0.633055,0.00120139,0.113263
0.273305,0.275362,0.112743,0.0212467,0.0451457,0.00241466,0.750121,0.0683307,0.636626,0.582372,0.00220659,0.243134,0.375,0.0374638,0.431804,0.0524713,0.0104491,0.114349,0.429585,0.141554,0.00221594,0.0722651
0.0926292,1,0.407672,0.196571,0.431091,0.0107118,0.998498,0.0941543,0.615232,0.637046,0.172603,0.239407,1,0.417067,0.440962,0.291187,0.0277748,0.575765,0.476492,0.0846892,0.019314,0.183537
0.180753,0.275362,0.0892654,0.0520765,0.0431914,0.00179487,0.999994,0.262417,0.709856,0.568117,0.00173175,0.255606,0.375,0.531609,0.396379,0.24515,0.00971535,0.57594,0.350534,0.201178,0.00329772,0.430784
0.956554,0.42029,0.0642426,0.102161,0.0613542,0.000383779,0.998498,0.254524,0.608409,0.586468,0.000728318,0.241921,0.375,0.352,0.377618,0.107527,0.0333028,0.315456,0.278282,0.576262,0.000644034,0.0561655
0.374354,1,0.356788,0.672753,0.0119922,0.00100342,0.999994,0.375354,0.567459,0.600903,0.00102736,0.209569,1,0.232502,0.471935,0.459064,0.00645476,0.400101,0.479464,0.424702,0.00294658,0.0401452
0.615867,0.42029,0.0580216,0.0910324,0.141645,0.0017781,0.998498,0.330664,0.644799,0.58947,0.0012951,0.240789,0.375,0.368108,0.485747,0.164671,0.0327768,0.376855,0.301914,0.348662,0.00216174,0.0994188
0.340985,1,0.0386237,1,0.0189989,0.00400599,0.999994,0.296035,0.694999,0.586756,0.000750639,0.261417,1,0.150286,0.464773,0.140817,0.0112211,0.497818,0.50448,0.205433,0.00441217,0.0426852
0.0599315,1,0.623666,0.584546,0.0284699,0.0186191,0.700146,0.113679,0.614756,0.566573,0.00170514,0.234791,1,0.132596,0.430238,0.263981,0.0222043,0.314773,0.502858,0.0526709,0.0105,0.0398613
0.0314768,1,0.284993,0.219389,0.0191547,0.00624691,0.998498,0.0786902,0.523927,0.613869,0,0.197295,1,0.290149,0.438477,0.123419,0.0172904,0.202599,0.392622,0.0803514,0.00835403,0.0604013
0.279316,1,0.184686,1,0,0.000700128,0.998498,0.134108,0.759316,0.589237,0,0.402088,1,0.00192653,1,0.183198,0.00363588,0.702679,0.534924,0.40139,0.000726021,0.0467947
0.0287657,1,0.31046,0.289449,0.0368228,0.0385086,0.998498,0.0424819,0.508973,0.633791,0,0.238727,1,0.15757,0.432648,0.198702,0.0384772,0.710095,0.433692,0.0366357,0.0603529,0.0637019
0.210078,0.275362,0.387068,0.49518,0.0491075,0.00642178,0.750121,0.169259,0.697602,0.59898,0.00572841,0.256267,0.375,0.233053,0.470976,0.395457,0.00579682,0.298713,0.377822,0.182426,0.00403808,0.0385901
0.126824,0.275362,0.0877158,0.519107,0,0.00943398,0.999982,0.0555324,0.768423,0.552335,0,0.237511,0.375,0.00672794,0.384033,0.0668157,0.0165358,0.431634,0.517985,0.0863123,0.00625336,0.073683
0.151388,1,0.173295,0.199897,0.0279496,0.00425903,0.750121,0.221574,0.776096,0.569147,0.00102728,0.265356,1,0.346388,0.425015,0.186714,0.00370413,0.0182178,0,0.0939514,0.00818281,0.0520431
0.067983,1,0.00466744,1,0,0.0380521,0.750121,0.116782,0.668258,0.573581,0,0.237455,1,0.0487886,0.432064,0.0778052,0.00909739,0.515838,0.372672,0.0820878,0.002379,0.04242
0.175234,1,0.120463,0.392833,0.00604158,0.00758911,0.998498,0.303931,0.761648,0.606621,0,0.281005,1,0.102292,0.464057,0.289854,0.0315137,0.292395,0.511879,0.215792,0.00646431,0.0845958
0.120084,1,0.118584,0.380386,0.0587824,0.00559943,0.700146,0.156478,0.752661,0.613071,0,0.242257,1,0.208566,0.452845,0.338653,0.00389742,0.514395,0.459207,0.129276,0.00654467,0.0448755
0.159408,1,0.49654,0.309986,0.522101,0.00159243,0.698946,0.158786,0.598824,0.585805,0.376725,0.236401,1,0.451501,0.449466,0.276557,0.0629206,0.381393,0.435571,0.149273,0.00147729,0.113457
0.334331,1,0.122099,0.0671283,0.231881,0.00353141,0.998498,0.372702,0.641845,0.582098,0.304479,0.224542,1,0.332606,0.432305,0.250424,0.0251758,0.370399,0.407878,0.288027,0.0026452,0.27735
0.170318,0.42029,0.203904,0.215727,0.00114185,0.00209499,0.999994,0.166334,0.726698,0.586263,0,0.24914,0.375,0.131454,0.451,0.319691,0.00716443,0.718431,0.143178,0.153019,0.00618442,0.790547
0.129277,1,0.11294,0.954865,0.0234912,0.010062,0.750121,0.0893872,0.64444,0.551266,0,0.237245,1,0.235314,0.430504,0.250023,0.00667228,0.47694,0.506598,0.0855416,0.00985172,0.0456987
0.0361331,0,0.446255,0.0297782,0.0540934,0.0316921,0.125436,0.0527922,0.649159,0.574083,0.000395759,0.239439,0,0.342207,0.433521,0.273493,0.0522665,0.0639964,0.339868,0.0193581,0.0506357,0.0208775
0.0547495,1,0.218447,0.752883,0.0141195,0.0238409,0.998498,0.0492034,0.688784,0.618273,0,0.239673,1,0.17928,0.443678,0.356755,0.0104957,0.573998,0.383136,0.0448706,0.018011,0.0973816
0.199265,1,0.376865,0.527316,0.00416799,0.00149745,0.750121,0.0702771,0.677366,0.588822,0.00111543,0.236449,1,0.304335,0.400209,0.404693,0.00744296,0.410368,0.611384,0.18156,0.00140709,0.0506303
0.254372,1,0.353811,0.326493,0.0408829,0.00341245,0.698946,0.251429,0.538773,0.597475,0.000372361,0.25242,1,0.207847,0.388385,0.439275,0.0258193,0.40718,0.638541,0.221637,0.00511342,0.0563808
0.142161,1,0.356638,1,0.238067,0.00672894,0.999994,0.103433,0.502651,0.569482,0.0644531,0.266661,1,0.100109,0.395328,0.361076,0.00637019,0.429743,0.510016,0.112892,0.00153566,0.0744648
0.322127,1,0.384552,0.508271,0.318189,0.00341112,0.999994,0.294389,0.590034,0.582484,0.21305,0.246963,1,0.0795632,0.447172,0.518367,0.00398268,0.649557,0.548428,0.207104,0.00537661,0.11463
0.0208076,1,0.723389,0.62522,0,0.254812,0.998498,0.0262554,0.654122,0.604884,0,0.237284,1,0.1937,0.434005,0.241603,0.015701,0.211395,0.34994,0.0180057,0.0197451,0.0229695
0.768277,1,0.199211,0.793847,0.0527724,0.00213013,0.750121,0.417582,0.679351,0.564715,0.00558305,0.157863,1,0.239743,0.0985587,0.470196,0.00978734,0.494881,0.497752,0.442981,0.00202202,0.0499446
0.425909,1,0.374641,0.820894,0.131971,0.0053458,0.750121,0.137374,0.555223,0.584427,0.00834727,0.232403,1,0.0625415,0.436693,0.358419,0.0195977,0.52283,0.501191,0.28464,0.00779807,0.0467323
0.226478,1,0.112732,0.0442571,0,0.00275328,0.998498,0.0569484,0.230116,0.594652,0.000538528,0.233875,1,0.397115,0.401331,0.130195,0.128446,0.404614,0.583002,0.155901,0.00176119,0.467653
0.24112,1,0.302277,0.697849,0.0456878,0.00245199,0.998498,0.223606,0.560711,0.569677,0.01569,0.26601,1,0.0538162,0.437182,0.403596,0.00801109,0.727511,0.405912,0.191241,0.00472256,0.106677
0.181026,1,0.730253,0.255511,0.00295907,0.00222405,0.998498,0.213483,0.675772,0.591567,0.000889608,0.241426,1,0.321448,0.447926,0.534999,0.0106543,0.814511,0.283258,0.18981,0.00553273,0.306776
0.27292,0.42029,0.752273,0.299936,0.0620944,0.00441002,0.998498,0.277772,0.697052,0.579372,0.00227255,0.250406,0.375,0.175363,0.406163,0.832274,0.00249473,0.539031,0.442198,0.199742,0.00577451,0.193674
0.0944987,1,0.477387,0.11996,0.00878998,0.0139882,0.698946,0.136256,0.573006,0.58759,0.00854026,0.236666,1,0.305989,0.43446,0.240109,0.0117653,0.5172,0.241526,0.111417,0.00574116,0.100905
0.309387,1,0.251214,0.114236,0.00686891,0.00165897,0.999994,0.293108,0.710937,0.582184,0.00076964,0.238093,1,0.102158,0.439017,0.335892,0.0945436,0.237921,0.296697,0.277722,0.00267327,0.0486156
0.162191,1,0.319018,0.237645,0.0588126,0.00252079,0.998498,0.190546,0.467856,0.574546,0.00208255,0.228481,1,0.152192,0.420641,0.274711,0.0976716,0.594699,0.42533,0.164874,0.00463355,0.143933
0.210551,1,0.523068,0.313793,0.286677,0.0018867,0.999994,0.171475,0.647136,0.592707,0.0680128,0.237613,1,0.21829,0.450174,0.52096,0.00986429,0.611123,0.343132,0.178473,0.00377091,0.113519
0.0400276,1,0.378957,0.231596,0.570198,0.0390402,0.700146,0.0654909,0.573316,0.547394,0.0438393,0.237703,1,0.385496,0.433364,0.211923,0.0362355,0.506306,0.36496,0.0506695,0.0373676,0.120511
0.283472,1,0.485958,0.549836,0.0447623,0.00180587,0.698946,0.263648,0.577373,0.5874,0.00124658,0.25523,1,0.132502,0.409248,0.30094,0.0188233,0.384581,0.688945,0.305531,0.00237499,0.0534408
0.0828117,1,0.55094,0.387998,0.0486172,0.0437042,0.998498,0.245708,0.728209,0.677703,0,0.228027,1,0.122748,0.439716,0.555614,0.00413068,0.692637,0.399561,0.1108,0.0298301,0.16962
0.546445,1,0.0569386,0.549537,0.0276523,0.000990674,0.750121,0.624778,0.725622,0.586493,0,0.239365,1,0.00440354,0.425306,0.161391,0.00939928,0.360945,0.458619,0.514109,0.000907615,0.0800444
0.00447508,1,0.106595,0.481366,0.0616627,0.742533,0.698946,0.00861626,0.306731,0.581677,0,0.239079,1,0.0301327,0.433192,0.0268008,0.254608,0.123607,0.621503,0.0171671,0.000958012,0.057915
0.142196,0.275362,0.325277,0.134656,0.274562,0.00771153,0.750121,0.0637396,0.42945,0.566617,0.00200195,0.245604,0.375,0.378872,0.392445,0.243766,0.0776143,0.463802,0.336931,0.106324,0.00315422,0.192723
0.632399,1,0.112125,0.366355,0,4.03E-05,0.999994,0.336875,0.646622,0.580131,0,0.187999,1,0.0927254,0.401482,0.126173,0.0077815,0.451868,0.0013859,0.505671,0.00155462,0.0616085
0.0603658,1,0.399632,0.796139,0,0.0280918,0.750121,0.115613,0.580822,0.597817,0,0.315315,0.923611,0.115893,0.441293,0.369904,0.0213891,0.599551,0.701272,0.0891082,0.00487703,0.0610626
0.100236,1,0.236552,0.192339,0.0076286,0.0100008,0.999994,0.170362,0.575784,0.570198,0.00108279,0.243292,1,0.101772,0.438354,0.278833,0.089937,0.360062,0.471593,0.117427,0.0120828,0.150686
0.217204,1,0.493734,0.672938,0.125096,0.00353133,0.750121,0.199696,0.589636,0.583121,0.0170031,0.238712,1,0.205379,0.432915,0.44027,0.00891173,0.501264,0.584177,0.129945,0.00506109,0.0399975
0.196986,1,0.0769412,0.117208,0.00121018,0.0152519,0.750121,0.214176,0.684749,0.524808,0.0009022,0.23326,1,0.346714,0.421343,0.0862859,0.0209886,0.330978,0.383707,0.181794,0.0348664,0.11884
0.0556352,1,0.037896,1,0.0257085,0.0119698,0.998498,0.0553376,0.711272,0.582276,0.00087999,0.20359,1,0.0635289,0.434786,0.0825096,0.00975775,0.462013,0.727508,0.0491605,0.00221921,0.0562934
0.0595957,0.42029,0.0429507,0.143714,0.00596519,0.00965145,0.998498,0.180464,0.773077,0.616567,0,0.245096,0.375,0.42929,0.433382,0.136895,0.00660411,0.561603,0.435086,0.0990119,0.0151641,0.124351
0.262309,1,0.270661,1,0.00362705,0.00445338,0.998498,0.201567,0.371003,0.565935,0.000292099,0.219052,1,0.272269,0.361395,0.191661,0.0513817,0.412395,0.292306,0.162834,0.00443059,0.0439339
0.416627,0.42029,0.732982,0.202562,0.0175364,0.000894021,0.998498,0.283046,0.666698,0.580723,0.000357853,0.220263,0.375,0.15167,0.338281,0.679714,0.00435938,0.486477,0.244164,0.307632,0.00148916,0.058878
0.248029,1,0.395845,1,0.0123635,0.00752175,0.698946,0.121496,0.588502,0.621579,0.000863333,0.244173,1,0.0271048,0.464327,0.318972,0.00855736,0.342849,0.367176,0.127893,0.0106865,0.0411729
0.259221,1,0.0577591,1,0.00436067,0.00792283,0.999994,0.147739,0.723694,0.594729,0,0.239325,1,0.0510606,0.431046,0.0830971,0.00890561,0.377701,0.214448,0.110062,0.00877735,0.0396096
0.478596,1,0.156208,0.285048,0.0158452,0.00289151,0.998498,0.308564,0.629346,0.594632,0.000404349,0.246287,1,0.461609,0.4344,0.235086,0.012222,0.283236,0.573847,0.351894,0.00254936,0.0674458
0.0593865,1,0.661394,0.394734,0.442345,0.0184303,0.698946,0.0732077,0.672744,0.559314,0.17148,0.244018,1,0.323336,0.431774,0.530407,0.001193,0.536879,0.30861,0.0439513,0.0324865,0.11011
0.236304,1,0.0816961,1,0.0366442,0.00386434,0.999994,0.253229,0.439769,0.579313,0.000600284,0.211044,1,0.128431,0.42482,0.195847,0.0131714,0.58307,0.621641,0.246421,0.00396748,0.044832
0.0467168,1,0.455536,0.112602,0,0.00162912,0.700146,0.0575004,0.567793,0.583707,0.000313047,0.233968,1,0.360491,0.431685,0.249039,0.0420008,0.625353,0.232104,0.0460491,0.00377335,0.254318
0.0458787,1,0.892202,0.645526,0.0355074,0.0632014,0.698946,0.0419845,0.727054,0.626867,0,0.232499,1,0.204466,0.430703,0.79984,0.00464374,0.53447,0.3515,0.0284686,0.0369748,0.168519
0.307539,1,0.819311,0.262403,0.005284,0.00183293,0.750121,0.389029,0.675477,0.597252,0,0.226151,1,0.286487,0.470678,0.456468,0.00906689,0.490184,0.383885,0.306024,0.00264269,0.087775
0.26183,0.275362,0.339155,0.412377,0.00535712,0.00566343,0.700146,0.13056,0.720503,0.578749,0.00174547,0.25917,0.375,0.0738635,0.485388,0.661337,0.00246073,0.723193,0.345371,0.172168,0.00388427,0.225134
0.373575,1,0.046945,0.475985,0.0110809,0.00307693,0.999994,0.308033,0.720129,0.578208,0,0.230149,1,0.200275,0.448454,0.172373,0.0120431,0.448139,0.302566,0.275191,0.00103698,0.0497244
0.148771,1,0.517869,0.0986874,0.0460553,0.0621973,0.700146,0.156418,0.697589,0.530257,0.00251025,0.251774,1,0.208412,0.421032,0.274206,0.0280133,0.0684877,0.446584,0.0977652,0.0339086,0.0450652
0.149361,1,0.398262,0.937654,0.202931,0.00591238,0.698946,0.139358,0.610962,0.617916,0.0024255,0.239991,1,0.191703,0.449727,0.435184,0.00904132,0.571882,0.541711,0.105243,0.00719158,0.0762334
0.634942,1,0.0384082,1,0.0128541,0.000834525,0.750121,0.457808,0.669789,0.59041,0,0.25015,1,0.0482147,0.335903,0.117444,0.0106035,0.436439,0.440888,0.477045,0.00102257,0.0402771
0.288931,1,0.707025,0.175894,0.0126908,0.0114159,0.998498,0.664825,0.700722,0.540289,0,0.363037,1,0.222985,0.406188,0.438777,0.0149733,0.618104,0.632356,0.336049,0.0205619,0.163885
0.182013,1,0.195213,0.152453,0.0576402,0.00999237,0.750121,0.244497,0.638084,0.587062,0.00714675,0.222754,1,0.645654,0.430884,0.1789,0.0096282,0.298938,0.500627,0.187048,0.00428403,0.0876699
0.519795,0.275362,0.100528,0.281921,0.00679118,0.000832978,0.750121,0.0449308,0.682016,0.583002,0,0.242243,0.375,0.272774,0.360481,0.0510141,0.00573618,0.406914,0.220292,0.297597,0.000711921,0.0787771
0.435536,1,0.278691,0.411065,0.0293308,0.000228836,0.750121,0.403477,0.518497,0.58179,0.0108277,0.309823,1,0.0841622,0.471426,0.374807,0.0119209,0.686034,0.422372,0.471572,0.00168049,0.100213
0.124868,1,0.595151,0.554396,0.258321,0.0157707,0.750121,0.082679,0.694699,0.571479,0.00390365,0.244042,1,0.0405615,0.430615,0.390246,0.00514227,0.19674,0.554484,0.0933814,0.0132476,0.0387701
0.143772,1,0.512727,0.707192,0.0137992,0.00702039,0.700146,0.10004,0.590736,0.597508,0,0.253518,0.677083,0.21509,0.424134,0.321099,0.0315229,0.534601,0.486324,0.0743006,0.00601002,0.0739162
0.136083,1,0.314952,0.473539,0.0790892,0.00337998,0.998498,0.17561,0.651744,0.590618,0,0.253596,1,0.186458,0.433415,0.422512,0.00831666,0.6713,0.642042,0.173687,0.00122906,0.0567134
0.0909456,1,0.659203,0.319552,0.08873,0.00771993,0.750121,0.126996,0.655633,0.595051,0.0942062,0.243015,1,0.301001,0.439473,0.432056,0.0158426,0.913533,0.557748,0.0954281,0.00301553,0.181005
0.19851,1,0.530899,0.275724,0.0471604,0.00130285,0.999994,0.0778383,0.60917,0.604782,0.00374874,0.230596,1,0.20346,0.550543,0.41064,0.0236642,0.597381,0.457299,0.123262,0.00160536,0.119748
0.117405,1,0.370443,0.168146,0.0116247,0.0025703,0.999994,0.109487,0.639532,0.575404,0,0.237223,1,0.106198,0.433367,0.333518,0.0148019,0.603113,0.328221,0.0907809,0.00239094,0.11949
0.0509202,1,0.280546,0.102407,0.0167334,0.0184896,0.698946,0.0663371,0.805014,0.585189,0,0.233866,1,0.178907,0.434617,0.305165,0.0911889,0.0622675,0.233426,0.0505998,0.00118966,0.102172
0.356111,0.275362,0.0360777,0.558225,0.0062717,0.00186597,0.250373,0.25902,0.721285,0.608986,0,0.251846,0.375,0.105364,0.548867,0.203465,0.0093444,0.488317,0.309989,0.243399,0.00252372,0.075447
