0.432423,0.727461,0.378436,90.0066,0.220389,640,0.571744,0.83675,1.16052,0.0126425,1,0.421888,0.314468,0.283679,0.573101,0.497578,0.498628,0.496126,0.634738,0.0648626,0.14811,0.639943,512,0.00878575,0.499501,0.0602815,0.377096,0.886934,0.097968,0.529223,
0.0819857,0.000305306,0.00374512,7.64097,-0.0329524,320,0.00272436,6.07e-05,0.0478598,-0.0396726,0.00353999,0.30436,0.00847846,-0.00527251,0.00120661,-0.000366499,-0.000360015,0.23085,0,-0.902622,0.00965647,0.197048,240,-0.0426312,0.166667,-0.0162179,0.00859245,0.0495764,-0.153163,0,
