0.712072,1280,0.626013,1,0.232095,0.851035,0.0750003,0.669864,0.235333,0.367017,0.756072,0.464853,720,0.292495,0.345693,0.348413,0.623116,1,0.380542,0.358312,0.166218
0.000242508,176,0.00273374,0.00806219,0,-0.000247004,0.024975,0.00051814,-0.743175,-0.517518,0,-0.146159,144,-0.223695,0.00201844,-0.00596015,0.000986265,-0.00716879,0.05438,-0.0215784,0
